54.97883,-3.40933,2006-04-26,2006

54.98666,-3.46216,2006-04-26,2006

54.98333,-3.4655,2006-04-26,2006

54.98916,-3.44066,2006-04-26,2006

54.98916,-3.44166,2006-04-26,2006

54.9885,-3.44,2006-04-26,2006

54.97533,-3.40083,2006-04-27,2006

54.98233,-3.4395,2006-04-27,2006

54.981,-3.44183,2006-04-27,2006

54.984,-3.47216,2006-04-27,2006

54.983,-3.4615,2006-04-27,2006

54.98916,-3.43833,2006-04-27,2006

54.98916,-3.43916,2006-04-27,2006

54.97683,-3.4485,2006-04-27,2006

54.96966,-3.45066,2006-04-28,2006

54.98933,-3.42433,2006-04-28,2006

54.98033,-3.46933,2006-04-28,2006

54.98083,-3.46716,2006-04-28,2006

54.98116,-3.46566,2006-04-28,2006

54.9795,-3.46616,2006-04-28,2006

54.98466,-3.45433,2006-04-28,2006

54.9895,-3.43866,2006-04-28,2006

54.98616,-3.43066,2006-04-28,2006

55.59066,-2.39316,2006-04-29,2006

54.95933,-3.08466,2006-04-29,2006

54.96033,-3.08316,2006-04-29,2006

54.96116,-3.0815,2006-04-29,2006

54.95666,-3.0895,2006-04-29,2006

54.94966,-3.08316,2006-04-29,2006

54.96083,-3.07933,2006-04-29,2006

54.966,-3.0675,2006-04-29,2006

54.96766,-3.06733,2006-04-29,2006

56.34116,-1.35183,2006-04-30,2006

56.66933,-0.71766,2006-04-30,2006

57.35533,0.59283,2006-04-30,2006

57.68633,1.2815,2006-04-30,2006

57.84533,1.381,2006-04-30,2006

57.79283,1.38,2006-04-30,2006

58.26433,2.04683,2006-04-30,2006

58.952,2.929,2006-04-30,2006

59.59333,4.29333,2006-04-30,2006

61.29066,4.66916,2006-05-01,2006

62.54883,6.02316,2006-05-01,2006

63.163,7.73966,2006-05-01,2006

65.96683,12.23516,2006-05-01,2006

60.32433,4.79433,2006-05-01,2006

63.76016,9.1235,2006-05-01,2006

64.71433,10.30533,2006-05-01,2006

65.68516,11.65433,2006-05-01,2006

65.94933,12.06016,2006-05-01,2006

65.927,12.19483,2006-05-02,2006

65.938,12.26483,2006-05-02,2006

